X1,subid,list,game.order,trial.num,word,leftpic,rightpic,game,trial.type,leftpic.type,rightpic.type,side.chosen,pic.chosen,response,date,timestamp,rt,gender,age,language,response_numeric,log_rt,m_log_rt,sd_log_rt,reason_removed
8186,21,1,3,112,lamp_inhib,lamp_pos,lamp_inhib,inhibition,inhib,distractor,target,L,lamp_pos,N,2/19/2019,19:01:00,0.004,M,35,eng,0,-5.521460917862246,NA,NA,bad_rt
8187,21,1,3,113,cat_pos,cat_pos,cat_inhib,inhibition,control,target,distractor,L,cat_pos,Y,2/19/2019,19:01:00,0.03,M,35,eng,1,-3.506557897319982,NA,NA,bad_rt
8189,21,1,3,115,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,L,cat_inhib,N,2/19/2019,19:01:00,0.042,M,35,eng,0,-3.170085660698769,NA,NA,bad_rt
8190,21,1,3,116,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,R,cat_pos,Y,2/19/2019,19:01:00,0.017,M,35,eng,1,-4.074541934925921,NA,NA,bad_rt
8191,21,1,3,117,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,R,cat_pos,Y,2/19/2019,19:01:00,0.109,M,35,eng,1,-2.2164073967529934,NA,NA,bad_rt
8192,21,1,3,118,cat_inhib,cat_inhib,cat_pos,inhibition,inhib,target,distractor,L,cat_inhib,Y,2/19/2019,19:01:00,0.047,M,35,eng,1,-3.0576076772720784,NA,NA,bad_rt
8193,21,1,3,119,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,R,teddybear_inhib,N,2/19/2019,19:01:00,0.066,M,35,eng,0,-2.7181005369557116,NA,NA,bad_rt
8194,21,1,3,120,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,2/19/2019,19:01:00,0.161,M,35,eng,1,-1.8263509139976741,NA,NA,bad_rt
8195,21,1,3,121,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,L,teddybear_inhib,N,2/19/2019,19:01:00,0.022,M,35,eng,0,-3.816712825623821,NA,NA,bad_rt
8197,21,1,3,123,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,2/19/2019,19:01:00,0.095,M,35,eng,1,-2.353878387381596,NA,NA,bad_rt
8201,21,1,3,127,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,R,flower_inhib,N,2/19/2019,19:01:00,0.006,M,35,eng,0,-5.115995809754082,NA,NA,bad_rt
8202,21,1,3,128,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,R,flower_inhib,N,2/19/2019,19:01:00,0.152,M,35,eng,0,-1.8838747581358606,NA,NA,bad_rt
8203,21,1,3,129,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,R,flower_inhib,N,2/19/2019,19:01:00,0.169,M,35,eng,0,-1.7778565640590636,NA,NA,bad_rt
8204,21,1,3,130,flower_pos,flower_inhib,flower_pos,inhibition,control,distractor,target,L,flower_inhib,N,2/19/2019,19:01:00,0.067,M,35,eng,0,-2.703062659591171,NA,NA,bad_rt
8208,21,1,3,134,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,L,apple_inhib,N,2/19/2019,19:01:00,0.2,M,35,eng,0,-1.6094379124341003,NA,NA,bad_rt
8212,21,1,3,138,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,R,dog_inhib,N,2/19/2019,19:01:00,0.15,M,35,eng,0,-1.8971199848858813,NA,NA,bad_rt
8213,21,1,3,139,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,L,dog_pos,Y,2/19/2019,19:01:00,0.172,M,35,eng,1,-1.760260802168684,NA,NA,bad_rt
8219,21,1,3,145,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,2/19/2019,19:01:00,0.135,M,35,eng,1,-2.0024805005437076,NA,NA,bad_rt
8221,21,1,3,147,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,L,bird_inhib,N,2/19/2019,19:01:00,0.027,M,35,eng,0,-3.611918412977808,NA,NA,bad_rt
8223,21,1,3,149,bird_inhib,bird_pos,bird_inhib,inhibition,inhib,distractor,target,L,bird_pos,N,2/19/2019,19:01:00,0.147,M,35,eng,0,-1.9173226922034008,NA,NA,bad_rt
8225,21,1,3,151,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,R,car_inhib,N,2/19/2019,19:01:00,0.003,M,35,eng,0,-5.809142990314028,NA,NA,bad_rt
8227,21,1,3,153,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,L,car_inhib,N,2/19/2019,19:01:00,0.061,M,35,eng,0,-2.796881414808826,NA,NA,bad_rt
8228,21,1,3,154,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,R,car_inhib,N,2/19/2019,19:01:00,0.049,M,35,eng,0,-3.0159349808715104,NA,NA,bad_rt
8229,21,1,3,155,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,L,car_pos,Y,2/19/2019,19:01:00,0.183,M,35,eng,1,-1.6982691261407161,NA,NA,bad_rt
8232,21,1,3,2,cup_control,cup_control,cup_foil,implicature,unambiguous,target,distractor,R,cup_foil,N,2/19/2019,19:01:00,0.034,M,35,eng,0,-3.3813947543659757,NA,NA,bad_rt
8233,21,1,3,3,apple_control,apple_control,apple_foil,implicature,unambiguous,target,distractor,R,apple_foil,N,2/19/2019,19:01:00,0.074,M,35,eng,0,-2.6036901857779675,NA,NA,bad_rt
8234,21,1,3,4,cat_implic,cat_control,cat_implic,implicature,implicature,distractor,target,R,cat_implic,Y,2/19/2019,19:01:00,0.151,M,35,eng,1,-1.8904754421672127,NA,NA,bad_rt
8235,21,1,3,5,cookie_control,cookie_control,cookie_foil,implicature,unambiguous,target,distractor,R,cookie_foil,N,2/19/2019,19:01:00,0.11,M,35,eng,0,-2.2072749131897207,NA,NA,bad_rt
8236,21,1,3,6,teddybear_implic,teddybear_implic,teddybear_control,implicature,implicature,target,distractor,L,teddybear_implic,Y,2/19/2019,19:01:00,0.017,M,35,eng,1,-4.074541934925921,NA,NA,bad_rt
8237,21,1,3,7,dog_control,dog_foil,dog_control,implicature,unambiguous,distractor,target,L,dog_foil,N,2/19/2019,19:01:00,0.026,M,35,eng,0,-3.649658740960655,NA,NA,bad_rt
8238,21,1,3,8,bicycle_implic,bicycle_control,bicycle_implic,implicature,implicature,distractor,target,L,bicycle_control,N,2/19/2019,19:01:00,0.06,M,35,eng,0,-2.8134107167600364,NA,NA,bad_rt
8239,21,1,3,9,lamp_control,lamp_control,lamp_foil,implicature,unambiguous,target,distractor,R,lamp_foil,N,2/19/2019,19:01:00,0.034,M,35,eng,0,-3.3813947543659757,NA,NA,bad_rt
8240,21,1,3,10,car_control,car_foil,car_control,implicature,unambiguous,distractor,target,R,car_control,Y,2/19/2019,19:01:00,0.022,M,35,eng,1,-3.816712825623821,NA,NA,bad_rt
8241,21,1,3,11,flower_control,flower_foil,flower_control,implicature,unambiguous,distractor,target,R,flower_control,Y,2/19/2019,19:01:00,0.009,M,35,eng,1,-4.710530701645918,NA,NA,bad_rt
8242,21,1,3,12,bird_implic,bird_control,bird_implic,implicature,implicature,distractor,target,L,bird_control,N,2/19/2019,19:01:00,0.097,M,35,eng,0,-2.333044300478754,NA,NA,bad_rt
8243,21,1,3,13,bicycle_implic,bicycle_implic,bicycle_control,implicature,implicature,target,distractor,L,bicycle_implic,Y,2/19/2019,19:01:00,0.087,M,35,eng,1,-2.4418471603275536,NA,NA,bad_rt
8244,21,1,3,14,dog_control,dog_foil,dog_control,implicature,unambiguous,distractor,target,R,dog_control,Y,2/19/2019,19:01:00,0.062,M,35,eng,1,-2.7806208939370456,NA,NA,bad_rt
8245,21,1,3,15,flower_implic,flower_implic,flower_control,implicature,implicature,target,distractor,R,flower_control,N,2/19/2019,19:01:00,0.045,M,35,eng,0,-3.101092789211817,NA,NA,bad_rt
8246,21,1,3,16,bird_control,bird_control,bird_foil,implicature,unambiguous,target,distractor,R,bird_foil,N,2/19/2019,19:01:00,0.078,M,35,eng,0,-2.551046452292545,NA,NA,bad_rt
8247,21,1,3,17,cat_implic,cat_implic,cat_control,implicature,implicature,target,distractor,R,cat_control,N,2/19/2019,19:01:00,0.038,M,35,eng,0,-3.270169119255751,NA,NA,bad_rt
8248,21,1,3,18,cookie_control,cookie_foil,cookie_control,implicature,unambiguous,distractor,target,R,cookie_control,Y,2/19/2019,19:01:00,0.062,M,35,eng,1,-2.7806208939370456,NA,NA,bad_rt
8249,21,1,3,19,apple_control,apple_foil,apple_control,implicature,unambiguous,distractor,target,R,apple_control,Y,2/19/2019,19:01:00,0.008,M,35,eng,1,-4.8283137373023015,NA,NA,bad_rt
8250,21,1,3,20,lamp_implic,lamp_control,lamp_implic,implicature,implicature,distractor,target,L,lamp_control,N,2/19/2019,19:01:00,0.143,M,35,eng,0,-1.9449106487222299,NA,NA,bad_rt
8251,21,1,3,21,banana_implic,banana_control,banana_implic,implicature,implicature,distractor,target,L,banana_control,N,2/19/2019,19:01:00,0.024,M,35,eng,0,-3.7297014486341915,NA,NA,bad_rt
8252,21,1,3,22,car_control,car_control,car_foil,implicature,unambiguous,target,distractor,R,car_foil,N,2/19/2019,19:01:00,0.062,M,35,eng,0,-2.7806208939370456,NA,NA,bad_rt
8253,21,1,3,23,cup_implic,cup_implic,cup_control,implicature,implicature,target,distractor,L,cup_implic,Y,2/19/2019,19:01:00,0.125,M,35,eng,1,-2.0794415416798357,NA,NA,bad_rt
8254,21,1,3,24,teddybear_implic,teddybear_control,teddybear_implic,implicature,implicature,distractor,target,R,teddybear_implic,Y,2/19/2019,19:01:00,0.034,M,35,eng,1,-3.3813947543659757,NA,NA,bad_rt
8255,21,1,3,25,bird_control,bird_control,bird_foil,implicature,unambiguous,target,distractor,L,bird_control,Y,2/19/2019,19:01:00,0.003,M,35,eng,1,-5.809142990314028,NA,NA,bad_rt
8256,21,1,3,26,banana_control,banana_control,banana_foil,implicature,unambiguous,target,distractor,L,banana_control,Y,2/19/2019,19:01:00,0.066,M,35,eng,1,-2.7181005369557116,NA,NA,bad_rt
8257,21,1,3,27,apple_control,apple_foil,apple_control,implicature,unambiguous,distractor,target,R,apple_control,Y,2/19/2019,19:01:00,0.086,M,35,eng,1,-2.4534079827286295,NA,NA,bad_rt
8258,21,1,3,28,cat_implic,cat_control,cat_implic,implicature,implicature,distractor,target,R,cat_implic,Y,2/19/2019,19:01:00,0.046,M,35,eng,1,-3.079113882493042,NA,NA,bad_rt
8259,21,1,3,29,flower_control,flower_control,flower_foil,implicature,unambiguous,target,distractor,R,flower_foil,N,2/19/2019,19:01:00,0.035,M,35,eng,0,-3.3524072174927233,NA,NA,bad_rt
8260,21,1,3,30,teddybear_implic,teddybear_implic,teddybear_control,implicature,implicature,target,distractor,R,teddybear_control,N,2/19/2019,19:01:00,0.028,M,35,eng,0,-3.575550768806933,NA,NA,bad_rt
8261,21,1,3,31,bicycle_implic,bicycle_control,bicycle_implic,implicature,implicature,distractor,target,R,bicycle_implic,Y,2/19/2019,19:01:00,0.005,M,35,eng,1,-5.298317366548036,NA,NA,bad_rt
8262,21,1,3,32,cup_control,cup_control,cup_foil,implicature,unambiguous,target,distractor,R,cup_foil,N,2/19/2019,19:01:00,0.037,M,35,eng,0,-3.2968373663379125,NA,NA,bad_rt
8263,21,1,3,33,car_implic,car_control,car_implic,implicature,implicature,distractor,target,R,car_implic,Y,2/19/2019,19:01:00,0.022,M,35,eng,1,-3.816712825623821,NA,NA,bad_rt
8264,21,1,3,34,cookie_implic,cookie_implic,cookie_control,implicature,implicature,target,distractor,L,cookie_implic,Y,2/19/2019,19:01:00,0.081,M,35,eng,1,-2.513306124309698,NA,NA,bad_rt
8265,21,1,3,35,lamp_control,lamp_control,lamp_foil,implicature,unambiguous,target,distractor,R,lamp_foil,N,2/19/2019,19:01:00,0.135,M,35,eng,0,-2.0024805005437076,NA,NA,bad_rt
8266,21,1,3,36,dog_implic,dog_implic,dog_control,implicature,implicature,target,distractor,R,dog_control,N,2/19/2019,19:01:00,0.01,M,35,eng,0,-4.605170185988091,NA,NA,bad_rt
8267,21,1,3,37,cookie_control,cookie_foil,cookie_control,implicature,unambiguous,distractor,target,L,cookie_foil,N,2/19/2019,19:01:00,0.08,M,35,eng,0,-2.5257286443082556,NA,NA,bad_rt
8268,21,1,3,38,bird_control,bird_foil,bird_control,implicature,unambiguous,distractor,target,R,bird_control,Y,2/19/2019,19:01:00,0.119,M,35,eng,1,-2.1286317858706076,NA,NA,bad_rt
8269,21,1,3,39,banana_implic,banana_implic,banana_control,implicature,implicature,target,distractor,L,banana_implic,Y,2/19/2019,19:01:00,0.036,M,35,eng,1,-3.3242363405260273,NA,NA,bad_rt
8270,21,1,3,80,bicycle_control,bicycle_foil,bicycle_control,implicature,unambiguous,distractor,target,L,bicycle_foil,N,2/19/2019,19:01:00,0.022,M,35,eng,0,-3.816712825623821,NA,NA,bad_rt
8271,21,1,3,81,dog_control,dog_foil,dog_control,implicature,unambiguous,distractor,target,L,dog_foil,N,2/19/2019,19:01:00,0.084,M,35,eng,0,-2.4769384801388235,NA,NA,bad_rt
8272,21,1,3,82,bird_control,bird_foil,bird_control,implicature,unambiguous,distractor,target,L,bird_foil,N,2/19/2019,19:01:00,0.122,M,35,eng,0,-2.1037342342488805,NA,NA,bad_rt
8273,21,1,3,83,cup_implic,cup_control,cup_implic,implicature,implicature,distractor,target,L,cup_control,N,2/19/2019,19:01:00,0.193,M,35,eng,0,-1.6450650900772514,NA,NA,bad_rt
8274,21,1,3,84,teddybear_implic,teddybear_control,teddybear_implic,implicature,implicature,distractor,target,L,teddybear_control,N,2/19/2019,19:01:00,0.184,M,35,eng,0,-1.6928195213731514,NA,NA,bad_rt
8275,21,1,3,85,cup_implic,cup_control,cup_implic,implicature,implicature,distractor,target,R,cup_implic,Y,2/19/2019,19:01:00,0.008,M,35,eng,1,-4.8283137373023015,NA,NA,bad_rt
8276,21,1,3,86,lamp_implic,lamp_implic,lamp_control,implicature,implicature,target,distractor,L,lamp_implic,Y,2/19/2019,19:01:00,0.066,M,35,eng,1,-2.7181005369557116,NA,NA,bad_rt
8278,21,1,3,88,teddybear_implic,teddybear_implic,teddybear_control,implicature,implicature,target,distractor,R,teddybear_control,N,2/19/2019,19:01:00,0.056,M,35,eng,0,-2.8824035882469876,NA,NA,bad_rt
8279,21,1,3,89,bird_implic,bird_control,bird_implic,implicature,implicature,distractor,target,L,bird_control,N,2/19/2019,19:01:00,0.079,M,35,eng,0,-2.5383074265151158,NA,NA,bad_rt
8304,21,1,3,25,car_neg,car_neg,car_pos,negation,negative,target,distractor,L,car_neg,Y,2/19/2019,19:01:00,0.138,M,35,eng,1,-1.9805015938249322,NA,NA,bad_rt
8305,21,1,3,75,lamp_control,lamp_foil,lamp_control,implicature,unambiguous,distractor,target,L,lamp_foil,N,2/19/2019,19:01:00,0.15,M,35,eng,0,-1.8971199848858813,NA,NA,bad_rt
8306,21,1,3,76,banana_implic,banana_implic,banana_control,implicature,implicature,target,distractor,L,banana_implic,Y,2/19/2019,19:01:00,0.059,M,35,eng,1,-2.8302178350764176,NA,NA,bad_rt
8307,21,1,3,77,cookie_implic,cookie_control,cookie_implic,implicature,implicature,distractor,target,L,cookie_control,N,2/19/2019,19:01:00,0.072,M,35,eng,0,-2.631089159966082,NA,NA,bad_rt
8308,21,1,3,78,car_control,car_foil,car_control,implicature,unambiguous,distractor,target,L,car_foil,N,2/19/2019,19:01:00,0.08,M,35,eng,0,-2.5257286443082556,NA,NA,bad_rt
8309,21,1,3,79,cat_control,cat_foil,cat_control,implicature,unambiguous,distractor,target,L,cat_foil,N,2/19/2019,19:01:00,0.063,M,35,eng,0,-2.7646205525906042,NA,NA,bad_rt
8313,21,1,3,28,bird_neg,bird_neg,bird_pos,negation,negative,target,distractor,R,bird_pos,N,2/19/2019,19:01:00,0.0029999999999997698,M,35,eng,0,-5.809142990314104,NA,NA,bad_rt
10420,27,1,4,105,flower_control,flower_foil,flower_control,implicature,unambiguous,distractor,target,L,flower_foil,N,2/19/2019,16:21:00,0.012,M,35,English,0,-4.422848629194137,NA,NA,bad_rt
11413,29,2,3,24,cookie_implic,cookie_control,cookie_implic,implicature,implicature,distractor,target,L,cookie_control,N,2/19/2019,15:09:00,0.056,F,65,english,0,-2.8824035882469876,NA,NA,bad_rt
11847,30,2,2,103,cup_neg,cup_pos,cup_neg,negation,negative,distractor,target,L,cup_pos,N,2/13/2019,18:18:00,0.0260000000000007,M,35,english,0,-3.649658740960628,NA,NA,bad_rt
12662,33,1,6,85,cup_implic,cup_control,cup_implic,implicature,implicature,distractor,target,R,cup_implic,Y,2/15/2019,14:26:00,0.003,M,35,English,1,-5.809142990314028,NA,NA,bad_rt
12663,33,1,6,86,lamp_control,lamp_foil,lamp_control,implicature,unambiguous,distractor,target,R,lamp_control,Y,2/15/2019,14:26:00,0.017,M,35,English,1,-4.074541934925921,NA,NA,bad_rt
12664,33,1,6,87,bicycle_control,bicycle_control,bicycle_foil,implicature,unambiguous,target,distractor,R,bicycle_foil,N,2/15/2019,14:26:00,0.012,M,35,English,0,-4.422848629194137,NA,NA,bad_rt
12665,33,1,6,88,teddybear_control,teddybear_foil,teddybear_control,implicature,unambiguous,distractor,target,R,teddybear_control,Y,2/15/2019,14:26:00,0.126,M,35,English,1,-2.071473372030659,NA,NA,bad_rt
12666,33,1,6,89,bird_implic,bird_control,bird_implic,implicature,implicature,distractor,target,L,bird_control,N,2/15/2019,14:26:00,0.046,M,35,English,0,-3.079113882493042,NA,NA,bad_rt
12667,33,1,6,90,flower_control,flower_control,flower_foil,implicature,unambiguous,target,distractor,L,flower_control,Y,2/15/2019,14:26:00,0.151,M,35,English,1,-1.8904754421672127,NA,NA,bad_rt
12668,33,1,6,91,dog_implic,dog_control,dog_implic,implicature,implicature,distractor,target,R,dog_implic,Y,2/15/2019,14:26:00,0.125,M,35,English,1,-2.0794415416798357,NA,NA,bad_rt
12669,33,1,6,92,cookie_control,cookie_control,cookie_foil,implicature,unambiguous,target,distractor,R,cookie_foil,N,2/15/2019,14:26:00,0.1,M,35,English,0,-2.3025850929940455,NA,NA,bad_rt
12670,33,1,6,84,teddybear_implic,teddybear_implic,teddybear_control,implicature,implicature,target,distractor,R,teddybear_control,N,2/15/2019,14:26:00,0.012,M,35,English,0,-4.422848629194137,NA,NA,bad_rt
12671,33,1,6,98,apple_implic,apple_control,apple_implic,implicature,implicature,distractor,target,R,apple_implic,Y,2/15/2019,14:26:00,0.084,M,35,English,1,-2.4769384801388235,NA,NA,bad_rt
12672,33,1,6,99,lamp_control,lamp_control,lamp_foil,implicature,unambiguous,target,distractor,L,lamp_control,Y,2/15/2019,14:26:00,0.028,M,35,English,1,-3.575550768806933,NA,NA,bad_rt
12673,33,1,6,100,bicycle_implic,bicycle_implic,bicycle_control,implicature,implicature,target,distractor,L,bicycle_implic,Y,2/15/2019,14:26:00,0.104,M,35,English,1,-2.2633643798407643,NA,NA,bad_rt
12674,33,1,6,101,dog_implic,dog_control,dog_implic,implicature,implicature,distractor,target,R,dog_implic,Y,2/15/2019,14:26:00,0.092,M,35,English,1,-2.385966701933097,NA,NA,bad_rt
12675,33,1,6,102,bird_control,bird_foil,bird_control,implicature,unambiguous,distractor,target,L,bird_foil,N,2/15/2019,14:26:00,0.155,M,35,English,0,-1.8643301620628905,NA,NA,bad_rt
12677,33,1,6,104,cookie_implic,cookie_implic,cookie_control,implicature,implicature,target,distractor,L,cookie_implic,Y,2/15/2019,14:26:00,0.111,M,35,English,1,-2.198225077669803,NA,NA,bad_rt
12678,33,1,6,105,flower_control,flower_foil,flower_control,implicature,unambiguous,distractor,target,L,flower_foil,N,2/15/2019,14:26:00,0.155,M,35,English,0,-1.8643301620628905,NA,NA,bad_rt
12679,33,1,6,93,cat_implic,cat_implic,cat_control,implicature,implicature,target,distractor,R,cat_control,N,2/15/2019,14:26:00,0.12,M,35,English,0,-2.120263536200091,NA,NA,bad_rt
12680,33,1,6,94,banana_control,banana_control,banana_foil,implicature,unambiguous,target,distractor,R,banana_foil,N,2/15/2019,14:26:00,0.011,M,35,English,0,-4.509860006183766,NA,NA,bad_rt
12681,33,1,6,95,apple_implic,apple_control,apple_implic,implicature,implicature,distractor,target,R,apple_implic,Y,2/15/2019,14:26:00,0.048,M,35,English,1,-3.036554268074246,NA,NA,bad_rt
12682,33,1,6,96,car_implic,car_implic,car_control,implicature,implicature,target,distractor,R,car_control,N,2/15/2019,14:26:00,0.024,M,35,English,0,-3.7297014486341915,NA,NA,bad_rt
12683,33,1,6,97,banana_control,banana_foil,banana_control,implicature,unambiguous,distractor,target,R,banana_control,Y,2/15/2019,14:26:00,0.061,M,35,English,1,-2.796881414808826,NA,NA,bad_rt
12684,33,1,6,71,cup_control,cup_foil,cup_control,implicature,unambiguous,distractor,target,R,cup_control,Y,2/15/2019,14:26:00,0.015,M,35,English,1,-4.199705077879927,NA,NA,bad_rt
12685,33,1,6,72,bicycle_implic,bicycle_control,bicycle_implic,implicature,implicature,distractor,target,R,bicycle_implic,Y,2/15/2019,14:26:00,0.051,M,35,English,1,-2.9759296462578115,NA,NA,bad_rt
12686,33,1,6,73,apple_control,apple_foil,apple_control,implicature,unambiguous,distractor,target,L,apple_foil,N,2/15/2019,14:26:00,0.023,M,35,English,0,-3.7722610630529876,NA,NA,bad_rt
12687,33,1,6,74,flower_implic,flower_implic,flower_control,implicature,implicature,target,distractor,R,flower_control,N,2/15/2019,14:26:00,0.079,M,35,English,0,-2.5383074265151158,NA,NA,bad_rt
12688,33,1,6,75,lamp_implic,lamp_implic,lamp_control,implicature,implicature,target,distractor,R,lamp_control,N,2/15/2019,14:26:00,0.041,M,35,English,0,-3.1941832122778293,NA,NA,bad_rt
12689,33,1,6,76,banana_control,banana_control,banana_foil,implicature,unambiguous,target,distractor,R,banana_foil,N,2/15/2019,14:26:00,0.083,M,35,English,0,-2.488914671185539,NA,NA,bad_rt
12690,33,1,6,77,cookie_implic,cookie_implic,cookie_control,implicature,implicature,target,distractor,R,cookie_control,N,2/15/2019,14:26:00,0.032,M,35,English,0,-3.4420193761824103,NA,NA,bad_rt
12691,33,1,6,78,car_implic,car_control,car_implic,implicature,implicature,distractor,target,R,car_implic,Y,2/15/2019,14:26:00,0.065,M,35,English,1,-2.7333680090865,NA,NA,bad_rt
12692,33,1,6,79,cat_control,cat_foil,cat_control,implicature,unambiguous,distractor,target,R,cat_control,Y,2/15/2019,14:26:00,0.096,M,35,English,1,-2.3434070875143007,NA,NA,bad_rt
12693,33,1,6,80,bicycle_control,bicycle_control,bicycle_foil,implicature,unambiguous,target,distractor,R,bicycle_foil,N,2/15/2019,14:26:00,0.06,M,35,English,0,-2.8134107167600364,NA,NA,bad_rt
12694,33,1,6,81,dog_control,dog_control,dog_foil,implicature,unambiguous,target,distractor,R,dog_foil,N,2/15/2019,14:26:00,0.046,M,35,English,0,-3.079113882493042,NA,NA,bad_rt
12695,33,1,6,82,bird_control,bird_control,bird_foil,implicature,unambiguous,target,distractor,R,bird_foil,N,2/15/2019,14:26:00,0.105,M,35,English,0,-2.2537949288246137,NA,NA,bad_rt
12696,33,1,6,83,cup_implic,cup_implic,cup_control,implicature,implicature,target,distractor,R,cup_control,N,2/15/2019,14:26:00,0.076,M,35,English,0,-2.577021938695806,NA,NA,bad_rt
12720,33,1,6,24,car_neg,car_pos,car_neg,negation,negative,distractor,target,R,car_neg,Y,2/15/2019,14:26:00,0.0319999999999995,M,35,English,1,-3.4420193761824263,NA,NA,bad_rt
12723,33,1,6,27,cat_neg,cat_pos,cat_neg,negation,negative,distractor,target,R,cat_neg,Y,2/15/2019,14:26:00,0.0360000000000009,M,35,English,1,-3.324236340526002,NA,NA,bad_rt
12725,33,1,6,29,teddybear_neg,teddybear_pos,teddybear_neg,negation,negative,distractor,target,R,teddybear_neg,Y,2/15/2019,14:26:00,0.0479999999999977,M,35,English,1,-3.036554268074294,NA,NA,bad_rt
12727,33,1,6,31,apple_neg,apple_pos,apple_neg,negation,negative,distractor,target,R,apple_neg,Y,2/15/2019,14:26:00,0.17599999999999802,M,35,English,1,-1.7372712839439965,NA,NA,bad_rt
12728,33,1,6,32,cup_neg,cup_pos,cup_neg,negation,negative,distractor,target,L,cup_pos,N,2/15/2019,14:26:00,0.050000000000000704,M,35,English,0,-2.995732273553977,NA,NA,bad_rt
12730,33,1,6,34,bicycle_neg,bicycle_neg,bicycle_pos,negation,negative,target,distractor,R,bicycle_pos,N,2/15/2019,14:26:00,0.128000000000001,M,35,English,0,-2.055725015062512,NA,NA,bad_rt
12731,33,1,6,35,flower_neg,flower_neg,flower_pos,negation,negative,target,distractor,L,flower_neg,Y,2/15/2019,14:26:00,0.0320000000000005,M,35,English,1,-3.4420193761823947,NA,NA,bad_rt
12732,33,1,6,36,lamp_neg,lamp_pos,lamp_neg,negation,negative,distractor,target,R,lamp_neg,Y,2/15/2019,14:26:00,0.00699999999999733,M,35,English,1,-4.961845129927205,NA,NA,bad_rt
12733,33,1,6,37,teddybear_neg,teddybear_neg,teddybear_pos,negation,negative,target,distractor,R,teddybear_pos,N,2/15/2019,14:26:00,0.053999999999997696,M,35,English,0,-2.9187712324179054,NA,NA,bad_rt
12736,33,1,6,40,car_neg,car_pos,car_neg,negation,negative,distractor,target,L,car_pos,N,2/15/2019,14:26:00,0.0739999999999995,M,35,English,0,-2.603690185777974,NA,NA,bad_rt
12738,33,1,6,42,cup_neg,cup_pos,cup_neg,negation,negative,distractor,target,R,cup_neg,Y,2/15/2019,14:26:00,0.0860000000000007,M,35,English,1,-2.453407982728621,NA,NA,bad_rt
12742,33,1,6,46,banana_neg,banana_neg,banana_pos,negation,negative,target,distractor,L,banana_neg,Y,2/15/2019,14:26:00,0.053000000000001005,M,35,English,1,-2.937463365429996,NA,NA,bad_rt
12746,33,1,6,50,teddybear_pos,teddybear_pos,teddybear_neg,negation,positive,target,distractor,R,teddybear_neg,N,2/15/2019,14:26:00,0.2,M,35,English,0,-1.6094379124341003,NA,NA,bad_rt
12750,33,1,6,54,banana_neg,banana_pos,banana_neg,negation,negative,distractor,target,R,banana_neg,Y,2/15/2019,14:26:00,0.056000000000001,M,35,English,1,-2.88240358824697,NA,NA,bad_rt
12752,33,1,6,56,lamp_neg,lamp_neg,lamp_pos,negation,negative,target,distractor,L,lamp_neg,Y,2/15/2019,14:26:00,0.144999999999997,M,35,English,1,-1.9310215365615835,NA,NA,bad_rt
12754,33,1,6,58,cat_neg,cat_neg,cat_pos,negation,negative,target,distractor,L,cat_neg,Y,2/15/2019,14:26:00,0.042000000000000905,M,35,English,1,-3.170085660698747,NA,NA,bad_rt
12759,33,1,6,63,cookie_pos,cookie_neg,cookie_pos,negation,positive,distractor,target,R,cookie_pos,Y,2/15/2019,14:26:00,0.192,M,35,English,1,-1.6502599069543555,NA,NA,bad_rt
12761,33,1,6,65,dog_pos,dog_neg,dog_pos,negation,positive,distractor,target,R,dog_pos,Y,2/15/2019,14:26:00,0.038,M,35,English,1,-3.270169119255751,NA,NA,bad_rt
12762,33,1,6,66,lamp_pos,lamp_pos,lamp_neg,negation,positive,target,distractor,R,lamp_neg,N,2/15/2019,14:26:00,0.077,M,35,English,0,-2.563949857128453,NA,NA,bad_rt
12763,33,1,6,67,car_pos,car_neg,car_pos,negation,positive,distractor,target,R,car_pos,Y,2/15/2019,14:26:00,0.037,M,35,English,1,-3.2968373663379125,NA,NA,bad_rt
12764,33,1,6,68,apple_neg,apple_neg,apple_pos,negation,negative,target,distractor,L,apple_neg,Y,2/15/2019,14:26:00,0.0889999999999978,M,35,English,1,-2.419118909250022,NA,NA,bad_rt
