"","subid","list","game.order","trial.num","word","leftpic","rightpic","game","trial.type","leftpic.type","rightpic.type","side.chosen","pic.chosen","response","date","timestamp","rt","gender","age","language"
"6958","18",1,2,21,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","8/10/2015","16:35",643,"M","35","English"
"6959","18",1,2,22,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","8/10/2015","16:35",730,"M","35","English"
"6960","18",1,2,23,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","8/10/2015","16:35",771,"M","35","English"
"6961","18",1,2,24,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","8/10/2015","16:35",619,"M","35","English"
"6962","18",1,2,25,"teddybear_inhib","teddybear_inhib","teddybear_pos","inhibition","inhib","target","distractor","L","teddybear_inhib","Y","8/10/2015","16:35",604,"M","35","English"
"6963","18",1,2,26,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y","8/10/2015","16:35",709,"M","35","English"
"6964","18",1,2,27,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","8/10/2015","16:35",688,"M","35","English"
"6965","18",1,2,28,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","8/10/2015","16:35",655,"M","35","English"
"6966","18",1,2,29,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y","8/10/2015","16:35",629,"M","35","English"
"6967","18",1,2,30,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","8/10/2015","16:35",532,"M","35","English"
"6968","18",1,2,31,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y","8/10/2015","16:35",544,"M","35","English"
"6969","18",1,2,32,"banana_inhib","banana_pos","banana_inhib","inhibition","inhib","distractor","target","R","banana_inhib","Y","8/10/2015","16:35",645,"M","35","English"
"6970","18",1,2,33,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","8/10/2015","16:35",667,"M","35","English"
"6971","18",1,2,34,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y","8/10/2015","16:35",551,"M","35","English"
"6972","18",1,2,35,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y","8/10/2015","16:35",808,"M","35","English"
"6973","18",1,2,36,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","8/10/2015","16:35",658,"M","35","English"
"6974","18",1,2,37,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y","8/10/2015","16:35",524,"M","35","English"
"6975","18",1,2,38,"bicycle_inhib","bicycle_inhib","bicycle_pos","inhibition","inhib","target","distractor","L","bicycle_inhib","Y","8/10/2015","16:35",721,"M","35","English"
"6976","18",1,2,39,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","L","cat_inhib","N","8/10/2015","16:35",1025,"M","35","English"
"6977","18",1,2,40,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y","8/10/2015","16:35",517,"M","35","English"
"6978","18",1,2,41,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y","8/10/2015","16:35",563,"M","35","English"
"6979","18",1,2,42,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y","8/10/2015","16:35",632,"M","35","English"
"6980","18",1,2,43,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y","8/10/2015","16:35",601,"M","35","English"
"6981","18",1,2,44,"cat_inhib","cat_inhib","cat_pos","inhibition","inhib","target","distractor","L","cat_inhib","Y","8/10/2015","16:35",721,"M","35","English"
"6982","18",1,2,45,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y","8/10/2015","16:35",827,"M","35","English"
"6983","18",1,2,46,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y","8/10/2015","16:35",664,"M","35","English"
"6984","18",1,2,47,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y","8/10/2015","16:35",692,"M","35","English"
"6985","18",1,2,48,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y","8/10/2015","16:35",665,"M","35","English"
"6986","18",1,2,49,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y","8/10/2015","16:35",709,"M","35","English"
"6987","18",1,2,50,"flower_inhib","flower_pos","flower_inhib","inhibition","inhib","distractor","target","R","flower_inhib","Y","8/10/2015","16:35",650,"M","35","English"
"6988","18",1,2,51,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","8/10/2015","16:35",737,"M","35","English"
"6989","18",1,2,52,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y","8/10/2015","16:35",585,"M","35","English"
"6990","18",1,2,53,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y","8/10/2015","16:35",610,"M","35","English"
"6991","18",1,2,54,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","8/10/2015","16:35",563,"M","35","English"
"6992","18",1,2,55,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","8/10/2015","16:35",712,"M","35","English"
"6993","18",1,2,56,"cookie_inhib","cookie_pos","cookie_inhib","inhibition","inhib","distractor","target","R","cookie_inhib","Y","8/10/2015","16:35",659,"M","35","English"
"6994","18",1,2,57,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y","8/10/2015","16:35",735,"M","35","English"
"6995","18",1,2,58,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","8/10/2015","16:35",656,"M","35","English"
"6996","18",1,2,59,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y","8/10/2015","16:35",504,"M","35","English"
"6997","18",1,2,60,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","8/10/2015","16:35",574,"M","35","English"
"6998","18",1,2,61,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","8/10/2015","16:35",598,"M","35","English"
"6999","18",1,2,62,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","8/10/2015","16:35",628,"M","35","English"
"7000","18",1,2,63,"lamp_inhib","lamp_pos","lamp_inhib","inhibition","inhib","distractor","target","R","lamp_inhib","Y","8/10/2015","16:35",726,"M","35","English"
"7001","18",1,2,64,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","8/10/2015","16:35",893,"M","35","English"
"7002","18",1,2,65,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","8/10/2015","16:35",546,"M","35","English"
"7003","18",1,2,66,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","8/10/2015","16:35",637,"M","35","English"
"7004","18",1,2,67,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","R","bird_pos","Y","8/10/2015","16:35",593,"M","35","English"
"7005","18",1,2,68,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","8/10/2015","16:35",631,"M","35","English"
"7006","18",1,2,69,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","R","bird_pos","Y","8/10/2015","16:35",580,"M","35","English"
"7007","18",1,2,70,"bird_inhib","bird_pos","bird_inhib","inhibition","inhib","distractor","target","R","bird_inhib","Y","8/10/2015","16:35",738,"M","35","English"
"7008","18",1,2,71,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y","8/10/2015","16:35",711,"M","35","English"
"7009","18",1,2,72,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y","8/10/2015","16:35",594,"M","35","English"
"7010","18",1,2,73,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y","8/10/2015","16:35",580,"M","35","English"
"7011","18",1,2,74,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y","8/10/2015","16:35",629,"M","35","English"
"7012","18",1,2,75,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y","8/10/2015","16:35",606,"M","35","English"
"7013","18",1,2,76,"cup_inhib","cup_pos","cup_inhib","inhibition","inhib","distractor","target","R","cup_inhib","Y","8/10/2015","16:35",745,"M","35","English"
"7014","18",1,2,77,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","8/10/2015","16:35",656,"M","35","English"
"7015","18",1,2,78,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","8/10/2015","16:35",688,"M","35","English"
"7016","18",1,2,79,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y","8/10/2015","16:35",726,"M","35","English"
"7017","18",1,2,80,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","8/10/2015","16:35",664,"M","35","English"
"7018","18",1,2,81,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y","8/10/2015","16:35",770,"M","35","English"
"7019","18",1,2,82,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y","8/10/2015","16:35",686,"M","35","English"
"7020","18",1,2,83,"cookie_inhib","cookie_pos","cookie_inhib","inhibition","inhib","distractor","target","R","cookie_inhib","Y","8/10/2015","16:35",604,"M","35","English"
"7021","18",1,2,84,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","8/10/2015","16:35",794,"M","35","English"
"7022","18",1,2,85,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","8/10/2015","16:35",601,"M","35","English"
"7023","18",1,2,86,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y","8/10/2015","16:35",614,"M","35","English"
"7024","18",1,2,87,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y","8/10/2015","16:35",635,"M","35","English"
"7025","18",1,2,88,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","8/10/2015","16:35",624,"M","35","English"
"7026","18",1,2,89,"banana_inhib","banana_pos","banana_inhib","inhibition","inhib","distractor","target","R","banana_inhib","Y","8/10/2015","16:35",713,"M","35","English"
"7027","18",1,2,90,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y","8/10/2015","16:35",725,"M","35","English"
"7028","18",1,2,91,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","R","cup_inhib","N","8/10/2015","16:35",648,"M","35","English"
"7029","18",1,2,92,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y","8/10/2015","16:35",699,"M","35","English"
"7030","18",1,2,93,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y","8/10/2015","16:35",616,"M","35","English"
"7031","18",1,2,94,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","R","cup_pos","Y","8/10/2015","16:35",589,"M","35","English"
"7032","18",1,2,95,"cup_inhib","cup_pos","cup_inhib","inhibition","inhib","distractor","target","R","cup_inhib","Y","8/10/2015","16:35",688,"M","35","English"
"7033","18",1,2,96,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","8/10/2015","16:35",911,"M","35","English"
"7034","18",1,2,97,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","8/10/2015","16:35",455,"M","35","English"
"7035","18",1,2,98,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y","8/10/2015","16:35",481,"M","35","English"
"7036","18",1,2,99,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y","8/10/2015","16:35",655,"M","35","English"
"7037","18",1,2,100,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","8/10/2015","16:35",652,"M","35","English"
"7038","18",1,2,101,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","8/10/2015","16:35",779,"M","35","English"
"7039","18",1,2,102,"bicycle_inhib","bicycle_pos","bicycle_inhib","inhibition","inhib","distractor","target","R","bicycle_inhib","Y","8/10/2015","16:35",733,"M","35","English"
"7040","18",1,2,103,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","8/10/2015","16:35",603,"M","35","English"
"7041","18",1,2,104,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","8/10/2015","16:35",559,"M","35","English"
"7042","18",1,2,105,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y","8/10/2015","16:35",562,"M","35","English"
"7043","18",1,2,107,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y","8/10/2015","16:35",515,"M","35","English"
"7044","18",1,2,106,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","8/10/2015","16:35",603,"M","35","English"
"7045","18",1,2,108,"lamp_inhib","lamp_pos","lamp_inhib","inhibition","inhib","distractor","target","R","lamp_inhib","Y","8/10/2015","16:35",658,"M","35","English"
"7046","18",1,2,109,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y","8/10/2015","16:35",978,"M","35","English"
"7047","18",1,2,110,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y","8/10/2015","16:35",583,"M","35","English"
"7048","18",1,2,111,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y","8/10/2015","16:35",553,"M","35","English"
"7049","18",1,2,112,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y","8/10/2015","16:35",505,"M","35","English"
"7050","18",1,2,114,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y","8/10/2015","16:35",770,"M","35","English"
"7051","18",1,2,113,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y","8/10/2015","16:35",572,"M","35","English"
"7052","18",1,2,115,"cat_inhib","cat_inhib","cat_pos","inhibition","inhib","target","distractor","L","cat_inhib","Y","8/10/2015","16:35",658,"M","35","English"
"7053","18",1,2,117,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","8/10/2015","16:35",677,"M","35","English"
"7054","18",1,2,116,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","8/10/2015","16:35",776,"M","35","English"
"7055","18",1,2,118,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","8/10/2015","16:35",752,"M","35","English"
"7056","18",1,2,119,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","8/10/2015","16:35",755,"M","35","English"
"7057","18",1,2,120,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","8/10/2015","16:35",743,"M","35","English"
"7058","18",1,2,121,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","8/10/2015","16:35",667,"M","35","English"
"7059","18",1,2,122,"teddybear_inhib","teddybear_inhib","teddybear_pos","inhibition","inhib","target","distractor","L","teddybear_inhib","Y","8/10/2015","16:35",659,"M","35","English"
"7060","18",1,2,123,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y","8/10/2015","16:35",740,"M","35","English"
"7061","18",1,2,124,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y","8/10/2015","16:35",655,"M","35","English"
"7062","18",1,2,125,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y","8/10/2015","16:35",726,"M","35","English"
"7063","18",1,2,126,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y","8/10/2015","16:35",961,"M","35","English"
"7064","18",1,2,127,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y","8/10/2015","16:35",472,"M","35","English"
"7065","18",1,2,128,"flower_inhib","flower_inhib","flower_pos","inhibition","inhib","target","distractor","L","flower_inhib","Y","8/10/2015","16:35",767,"M","35","English"
"7066","18",1,2,129,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y","8/10/2015","16:35",764,"M","35","English"
"7067","18",1,2,130,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","8/10/2015","16:35",605,"M","35","English"
"7068","18",1,2,131,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","8/10/2015","16:35",633,"M","35","English"
"7069","18",1,2,132,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","8/10/2015","16:35",638,"M","35","English"
"7070","18",1,2,133,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","8/10/2015","16:35",654,"M","35","English"
"7071","18",1,2,134,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","8/10/2015","16:35",669,"M","35","English"
"7072","18",1,2,135,"apple_inhib","apple_inhib","apple_pos","inhibition","inhib","target","distractor","L","apple_inhib","Y","8/10/2015","16:35",876,"M","35","English"
"7073","18",1,2,136,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","8/10/2015","16:35",840,"M","35","English"
"7074","18",1,2,137,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y","8/10/2015","16:35",515,"M","35","English"
"7075","18",1,2,138,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y","8/10/2015","16:35",541,"M","35","English"
"7076","18",1,2,139,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","8/10/2015","16:35",598,"M","35","English"
"7077","18",1,2,140,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y","8/10/2015","16:35",553,"M","35","English"
"7078","18",1,2,141,"dog_inhib","dog_pos","dog_inhib","inhibition","inhib","distractor","target","R","dog_inhib","Y","8/10/2015","16:35",857,"M","35","English"
"7079","18",1,2,142,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","8/10/2015","16:35",683,"M","35","English"
"7080","18",1,2,143,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","8/10/2015","16:35",587,"M","35","English"
"7081","18",1,2,144,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","R","bird_pos","Y","8/10/2015","16:35",667,"M","35","English"
"7082","18",1,2,145,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","R","bird_pos","Y","8/10/2015","16:35",664,"M","35","English"
"7083","18",1,2,146,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","8/10/2015","16:35",673,"M","35","English"
"7084","18",1,2,147,"bird_inhib","bird_inhib","bird_pos","inhibition","inhib","target","distractor","L","bird_inhib","Y","8/10/2015","16:35",749,"M","35","English"
"7085","18",1,2,148,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","8/10/2015","16:35",795,"M","35","English"
"7086","18",1,2,149,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","8/10/2015","16:35",666,"M","35","English"
"7087","18",1,2,150,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","8/10/2015","16:35",583,"M","35","English"
"7088","18",1,2,151,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","8/10/2015","16:35",549,"M","35","English"
"7089","18",1,2,152,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","8/10/2015","16:35",593,"M","35","English"
"7090","18",1,2,153,"car_inhib","car_pos","car_inhib","inhibition","inhib","distractor","target","R","car_inhib","Y","8/10/2015","16:35",732,"M","35","English"
"7091","18",1,2,71,"cat_pos","cat_neg","cat_pos","negimp","positive","distractor","target","R","cat_pos","Y","8/10/2015","16:35",905,"M","35","English"
"7092","18",1,2,72,"cup_control","cup_foil","cup_control","negimp","unambiguous","distractor","target","R","cup_control","Y","8/10/2015","16:35",883,"M","35","English"
"7093","18",1,2,73,"bicycle_control","bicycle_foil","bicycle_control","negimp","unambiguous","distractor","target","R","bicycle_control","Y","8/10/2015","16:35",852,"M","35","English"
"7094","18",1,2,74,"lamp_control","lamp_foil","lamp_control","negimp","unambiguous","distractor","target","R","lamp_control","Y","8/10/2015","16:35",912,"M","35","English"
"7095","18",1,2,75,"cat_control","cat_foil","cat_control","negimp","unambiguous","distractor","target","R","cat_control","Y","8/10/2015","16:35",910,"M","35","English"
"7096","18",1,2,236,"flower_neg","flower_neg","flower_pos","negimp","negative","target","distractor","L","flower_neg","Y","8/10/2015","16:35",803,"M","35","English"
"7097","18",1,2,237,"car_neg","car_neg","car_pos","negimp","negative","target","distractor","L","car_neg","Y","8/10/2015","16:35",709,"M","35","English"
"7098","18",1,2,238,"bird_control","bird_foil","bird_control","negimp","unambiguous","distractor","target","R","bird_control","Y","8/10/2015","16:35",793,"M","35","English"
"7099","18",1,2,239,"dog_neg","dog_pos","dog_neg","negimp","negative","distractor","target","R","dog_neg","Y","8/10/2015","16:35",1096,"M","35","English"
"7100","18",1,2,240,"lamp_control","lamp_foil","lamp_control","negimp","unambiguous","distractor","target","R","lamp_control","Y","8/10/2015","16:35",934,"M","35","English"
"7101","18",1,2,1,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y","8/10/2015","16:35",760,"M","35","English"
"7102","18",1,2,2,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y","8/10/2015","16:35",609,"M","35","English"
"7103","18",1,2,3,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","8/10/2015","16:35",647,"M","35","English"
"7104","18",1,2,4,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y","8/10/2015","16:35",568,"M","35","English"
"7105","18",1,2,5,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","8/10/2015","16:35",689,"M","35","English"
"7106","18",1,2,6,"apple_inhib","apple_inhib","apple_pos","inhibition","inhib","target","distractor","L","apple_inhib","Y","8/10/2015","16:35",684,"M","35","English"
"7107","18",1,2,7,"car_pos","car_pos","car_inhib","inhibition","control","target","distractor","L","car_pos","Y","8/10/2015","16:35",736,"M","35","English"
"7108","18",1,2,8,"car_pos","car_pos","car_inhib","inhibition","control","target","distractor","L","car_pos","Y","8/10/2015","16:35",647,"M","35","English"
"7109","18",1,2,9,"car_pos","car_pos","car_inhib","inhibition","control","target","distractor","L","car_pos","Y","8/10/2015","16:35",635,"M","35","English"
"7110","18",1,2,10,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","8/10/2015","16:35",797,"M","35","English"
"7111","18",1,2,11,"car_pos","car_pos","car_inhib","inhibition","control","target","distractor","L","car_pos","Y","8/10/2015","16:35",576,"M","35","English"
"7112","18",1,2,12,"car_inhib","car_pos","car_inhib","inhibition","inhib","distractor","target","R","car_inhib","Y","8/10/2015","16:35",697,"M","35","English"
"7113","18",1,2,13,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y","8/10/2015","16:35",758,"M","35","English"
"7114","18",1,2,14,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","8/10/2015","16:35",664,"M","35","English"
"7115","18",1,2,15,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","8/10/2015","16:35",668,"M","35","English"
"7116","18",1,2,16,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y","8/10/2015","16:35",636,"M","35","English"
"7117","18",1,2,17,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","8/10/2015","16:35",607,"M","35","English"
"7118","18",1,2,18,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y","8/10/2015","16:35",515,"M","35","English"
"7119","18",1,2,19,"dog_inhib","dog_inhib","dog_pos","inhibition","inhib","target","distractor","L","dog_inhib","Y","8/10/2015","16:35",671,"M","35","English"
"7120","18",1,2,233,"cup_control","cup_foil","cup_control","negimp","unambiguous","distractor","target","R","cup_control","Y","8/10/2015","16:35",805,"M","35","English"
"7121","18",1,2,234,"cat_pos","cat_pos","cat_neg","negimp","positive","target","distractor","L","cat_pos","Y","8/10/2015","16:35",891,"M","35","English"
"7122","18",1,2,235,"banana_neg","banana_neg","banana_pos","negimp","negative","target","distractor","L","banana_neg","Y","8/10/2015","16:35",827.000000000001,"M","35","English"
"7123","18",1,2,68,"apple_control","apple_foil","apple_control","negimp","unambiguous","distractor","target","R","apple_control","Y","8/10/2015","16:35",899,"M","35","English"
"7124","18",1,2,65,"dog_neg","dog_neg","dog_pos","negimp","negative","target","distractor","L","dog_neg","Y","8/10/2015","16:35",1166,"M","35","English"
"7125","18",1,2,67,"car_control","car_foil","car_control","negimp","unambiguous","distractor","target","R","car_control","Y","8/10/2015","16:35",1246,"M","35","English"
"7126","18",1,2,66,"lamp_implic","lamp_implic","lamp_control","negimp","implicature","target","distractor","L","lamp_implic","Y","8/10/2015","16:35",1043,"M","35","English"
"7127","18",1,2,231,"cookie_pos","cookie_pos","cookie_neg","negimp","positive","target","distractor","L","cookie_pos","Y","8/10/2015","16:35",965,"M","35","English"
"7128","18",1,2,232,"apple_implic","apple_implic","apple_control","negimp","implicature","target","distractor","L","apple_implic","Y","8/10/2015","16:35",820,"M","35","English"
"7129","18",1,2,69,"bird_neg","bird_pos","bird_neg","negimp","negative","distractor","target","R","bird_neg","Y","8/10/2015","16:35",803,"M","35","English"
"7130","18",1,2,70,"banana_neg","banana_pos","banana_neg","negimp","negative","distractor","target","R","banana_neg","Y","8/10/2015","16:35",791.000000000001,"M","35","English"
"7131","19",2,1,33,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y","8/10/2015","16:33",426,"F","25","english"
"7132","19",2,1,34,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y","8/10/2015","16:33",358,"F","25","english"
"7133","19",2,1,30,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y","8/10/2015","16:33",640,"F","25","english"
